Method,Image,Entropy,AG,VIF,Variance,SF,CC,QCV
PSFuison,1.jpg,7.634352746812699,5.979884290678108,0.7613501913181627,70.82987997749281,21.01055312028865,0.7983111117431629,1.9581767060519104
PSFuison,2.jpg,7.686287880154309,5.489344319672771,0.8013333665287667,71.27469283799981,18.971915282234253,0.7562278413491623,1.6900575706081327
PSFuison,3.jpg,7.801260786040015,9.018944956964779,0.8373419976469237,72.93262259447171,30.08605876636619,0.7466194416435292,2.421570523093669
PSFuison,4.jpg,7.724433539041169,6.178995161030753,0.8155734607109921,72.09202392636844,20.48366950558903,0.7759610118194485,1.540460486352965
PSFuison,5.jpg,7.678668965020063,5.488493071661391,0.7792441681703786,69.58408008410751,19.444371570045522,0.7925298072450633,1.4991447719472422
PSFuison,6.jpg,7.684758586855353,3.5253722987537905,0.9896667848428164,64.33287900171078,14.064655662779568,0.6340656255082339,1.3663918527200722
PSFuison,7.jpg,7.684347488359538,3.5357656754311946,1.0300187257752953,63.48025766196093,13.967465302212954,0.610565822687995,1.0474035778694866
PSFuison,8.jpg,7.686848628989387,3.549969790178743,0.9731407635277745,64.9715031653644,14.05742902157171,0.6314738307945785,1.0735890868634568
PSFuison,9.jpg,7.687082170971283,3.5107931000706443,0.966929367499204,65.07509062607089,14.038076565719729,0.6211102740225034,0.8568869217374956
PSFuison,10.jpg,7.703342628524991,3.496236574391549,0.9852568304673042,65.48205838947818,13.890616378806346,0.6085474784103257,1.403229230749934
PSFuison,11.jpg,7.7545255480934605,3.849156404694185,0.9126038027950103,68.42074133769688,13.2931698585193,0.7243822414080803,0.7190623936362197
PSFuison,12.jpg,7.712014079483184,3.643263406700592,0.9174548564388069,76.0794985258015,12.312463371005366,0.5610496137740854,0.3344604149158107
PSFuison,13.jpg,7.660233823584881,3.7572816615446727,0.837748515858362,72.87295810672776,14.897718625144414,0.7324055527335012,3.078998064327878
PSFuison,14.jpg,7.563839817610879,11.267948237953908,0.8465988181090993,77.31024451263949,39.50643747664301,0.8786412744345089,5.6263445960816245
