Method,Image,Entropy,AG,VIF,Variance,SF,CC,QCV
DensFuse,1.jpg,7.317706930976678,3.10348051499651,0.6931322370039988,45.8845007226612,10.50197407944149,0.8157494382948187,0.8405266863832128
DensFuse,2.jpg,7.298072696725029,2.6983760607868543,0.6969306593025129,44.26250010967481,9.022198469025167,0.7720182524532946,0.5744807375846621
DensFuse,3.jpg,7.176889032256637,4.128222268232494,0.6305540436039183,44.599570731398046,12.849158620673826,0.7705365235378452,2.202142994166498
DensFuse,4.jpg,7.330309227181941,3.2738499012174636,0.7322207286607242,46.44751499375121,10.531568651380539,0.7940770431747588,0.8792863825644831
DensFuse,5.jpg,7.265510282089036,2.8217711040394327,0.6779002668366656,43.969795962296836,9.435424323325185,0.8114876179612858,1.0785613279553403
DensFuse,6.jpg,6.997575991117869,1.9359792529293756,0.7690689350263114,36.16208254755554,7.332389303607606,0.6888807435819261,0.226103339725642
DensFuse,7.jpg,6.920678454478818,1.8747853015925215,0.7675972600761185,33.22055827820016,7.01354504850043,0.6641997237026833,0.38555412903617126
DensFuse,8.jpg,6.9808612373606405,1.9337274317118345,0.7401585091920866,35.46223904602441,7.21010079608975,0.6926000091837199,0.3811331857930937
DensFuse,9.jpg,6.97585043538448,1.9201849925600454,0.7522105578958521,35.37284042462729,7.2261322842164635,0.6776523238802068,0.138012342298417
DensFuse,10.jpg,6.951454259838927,1.8802420593252942,0.7526595212392292,34.07524635892837,7.033291755960648,0.6672752943455704,0.33504522743584575
DensFuse,11.jpg,7.003302842537794,2.005607391331076,0.7615401880510253,33.986990249354065,6.1355626061594215,0.7836400561722217,0.09466855777431107
DensFuse,12.jpg,7.05765069282736,1.9968761217973305,0.7382472883651356,39.23062450488049,5.929197749023461,0.5802551037315792,0.02598703585977523
DensFuse,13.jpg,6.886236180296653,1.9531792737095592,0.6747699097435335,34.45573749771997,6.914764717976225,0.7811590620622443,0.16333294385043068
DensFuse,14.jpg,7.312692616543953,7.111159202015705,0.7752713046321917,50.62152150020407,25.167689327593916,0.8894255556179804,0.5226649711021153
DensFuse,15.jpg,7.351898184676378,4.460825425750188,0.6219727455707444,51.338180714161375,14.685829820413629,0.8691483294725154,1.9810605254766047
DensFuse,16.jpg,7.411924819147178,3.2181296017615906,0.7440801507753294,47.78232870096688,10.61454237988106,0.80353632213056,0.7415390046227377
DensFuse,17.jpg,6.9067372362866575,2.7571531852679634,0.6735097200281652,34.84003762887095,9.968041680366788,0.7444725007212137,0.4914284938188765
DensFuse,18.jpg,6.767807516243237,2.9004199835315383,0.7720495920350111,30.844453830521832,9.063252423163487,0.6033765261383137,0.21771005681297667
DensFuse,19.jpg,7.180653924962397,1.9567455442008999,0.7982685941790686,42.752434387323696,5.894490927043349,0.7702368423435775,0.06067322861081578
DensFuse,20.jpg,6.590394866548873,1.9099722576668963,0.7346641868525083,26.294084907844063,7.705245936631992,0.6183105434848892,2.190809749061088
DensFuse,21.jpg,6.054833758136807,1.556666685178038,0.962113073308608,26.235412661066658,5.436233446270416,0.77628628236119,0.030228782975309784
DensFuse,22.jpg,6.824382646530412,2.2216395914258107,0.8380993367571056,34.29343488425101,7.7033826033783335,0.7911248299161452,0.10858794955275138
DensFuse,23.jpg,6.416560627654311,1.6104932448280573,0.9497269524172995,27.868859845602064,5.288194566469398,0.7881126517360031,0.6513032459810578
DensFuse,24.jpg,6.6558818453171575,1.7440251734249923,0.8881135651886536,32.229098365235366,5.631694051491489,0.7731991799097353,0.21031888477533156
DensFuse,25.jpg,6.979479069840893,1.745171431177501,1.0596532658023803,35.321891885776594,5.671802458348731,0.7375866156788062,0.055419435747596196
DensFuse,26.jpg,6.692099444206779,1.659257967244108,0.8467056433694874,31.188887969969095,5.345946076415851,0.7796160980695264,0.15496192921637522
DensFuse,27.jpg,6.74958093596876,1.7261146412318282,0.898161411475124,33.06641365984439,5.911593521120304,0.8299079996989118,0.2015751742881037
DensFuse,28.jpg,6.606448426324702,1.5622664278574614,0.9357593349537473,29.622629170188127,5.0674210041586,0.7757313552373815,0.09854056149327292
DensFuse,29.jpg,6.148107187543736,1.8566391149752395,0.8891126553567188,33.37034086254317,7.2706572018671,0.7803092599683221,0.16836287579586884
DensFuse,30.jpg,6.285450625856914,1.7532872537723811,0.8834932621307123,27.007348703424103,6.366202890918576,0.7373952291649379,0.6136996741271478
DensFuse,31.jpg,6.999923224117675,1.731007623369697,1.0574619046654632,37.95098683401359,5.813651418875715,0.7636709329852992,0.03963780090559928
DensFuse,32.jpg,6.712697069643374,1.635127498052319,0.966406456046556,32.6595701541775,5.112984573181594,0.8068951681819414,0.05314587814955579
DensFuse,33.jpg,6.857024666977253,1.9372698901227041,0.8063185678522544,42.28422333810698,7.186412559053415,0.8457627270390938,0.8818581809673011
DensFuse,34.jpg,6.889193548269618,1.5163435262478242,1.0283679731766928,33.7342239411076,5.258698591874004,0.784493363921624,0.11586881108698499
DensFuse,35.jpg,6.567503204088687,1.3751319105735522,0.9020019245889821,28.244758457721943,4.480606746147703,0.8358694033239156,0.0854056914493303
DensFuse,36.jpg,6.4392483985472,1.6127499926564208,0.9520768774595536,28.896362655491593,5.458562573109795,0.8422249207021532,0.09147824545660797
