Method,Image,Entropy,AG,VIF,Variance,SF,CC,QCV
CNN,1.jpg,7.55629906365278,6.807578944341405,0.638969571183311,51.984196345246254,18.713585910441054,0.3556783053951159,4.146001201815172
CNN,2.jpg,7.378282152294542,7.3669855527557475,0.5569369298424087,43.299947629476556,18.475128769758097,0.43450164828898524,14.219311491479793
CNN,3.jpg,7.337310896975525,4.529592054332994,0.7179487155949877,45.53832226372443,10.545515610584975,0.38810464318342414,19.290344850665967
CNN,4.jpg,7.8588032966324715,6.877161253994301,0.9334913673113564,69.73014241961877,16.677662773217587,0.4703108871986946,0.9944575010281236
CNN,5.jpg,7.666582835280315,5.355195730200755,0.9339005341308093,70.22586875434169,12.739008817006523,0.6933573688191214,0.19092432125615708
CNN,6.jpg,7.317449385509429,4.05638186513557,0.8311936794373106,48.759564049681785,9.62152779941173,0.7886039427650459,3.881360922830042
CNN,7.jpg,7.7655928470509785,6.836808889462486,0.8454561861567864,59.09686183355701,17.269052643299684,0.8268145604392247,14.672151021282536
CNN,8.jpg,7.721503692422566,7.129831775683397,0.8007061696356939,54.89398298586737,17.85751285347167,0.7414483378207326,65.57783313792307
CNN,9.jpg,7.787737006898189,5.596342890684691,0.8935279758504581,60.09516716919146,14.721290156003285,0.7707357331944774,2.4442177483487035
CNN,10.jpg,7.4603084044788535,6.6389098720213005,0.700844580974404,44.76351406545407,17.240748392834252,0.7063828751721102,59.88220588053823
CNN,11.jpg,7.718472170735617,7.4214864013408715,0.9784305204440891,57.285923977500914,19.235741905338948,0.7615168608135039,1.5227574618181996
CNN,12.jpg,7.8342684435865415,7.953100635083142,0.7826027722620652,59.259175465733385,19.543378172125955,0.7921879257699493,7.09832015152583
CNN,13.jpg,7.702505330399787,7.364037650618165,0.7638304175564214,58.185272251759045,18.988611721095584,0.7469027177135401,9.049727466985829
CNN,14.jpg,7.773726888875845,6.916577902906067,0.8225220025859756,57.58454219067934,17.660054697816943,0.7800450594659276,5.9809392689703476
CNN,15.jpg,7.785033012733927,7.235773138360732,0.8247070623533963,59.08548830105218,18.623197828101922,0.7900563397249354,10.2312490458782
CNN,16.jpg,7.7725670677206935,5.701569832287771,0.9324500383039223,60.81214308287859,14.957092155313813,0.7320174637649307,2.199912418734662
CNN,17.jpg,7.6549542619008335,7.653889740159188,0.9608316045701815,54.005496069617635,18.872531212427607,0.7940060594644902,7.797689235663888
CNN,18.jpg,7.649921916672728,6.2800153808910295,0.8111486720224856,52.323583981559366,15.383390659193982,0.7141258420395854,4.84567119395336
CNN,19.jpg,7.463759002836211,4.887966943762465,0.8671948067195843,48.885518525149365,11.442902266300495,0.8545110362772437,0.8265378871820876
CNN,20.jpg,7.147185555462367,4.301250030385347,0.9270879350342334,39.95328415978136,10.66722052068141,0.8387854224481732,4.829870936957858
CNN,Average,7.617613161606009,6.345522824220371,0.8261890770984941,54.78839977609353,15.961757743221275,0.6990046514879605,11.984074157241903
CNN,StdDev,0.20063019749279543,1.1897418156910935,0.11101458608359861,8.054126436489588,3.2746622375165684,0.15423815601962354,18.10930228508023
