Method,Image,Entropy,AG,VIF,Variance,SF,CC,QCV
our,1.jpg,7.413016514215936,5.7636384826097915,0.4662489994893329,55.18590781824787,16.25102619556476,0.3393822383768455,5.681552152531319
our,2.jpg,7.611700399335751,7.3621799499006855,0.5173905632433888,53.16913564113304,17.965362038855098,0.4246793183249308,13.94949889061688
our,3.jpg,7.530033501595971,5.763384358793215,0.6285506119408668,52.96669194565675,14.968987207313994,0.47226538061256845,5.642183064766429
our,4.jpg,7.496211335619115,5.081204868303814,0.5676466872301464,52.48314478313812,14.267420459580709,0.5839047017197884,3.4889338545917923
our,5.jpg,7.548780897720911,4.952888316608109,0.6293110730710095,53.884351611803275,12.506187230850893,0.7769610986629913,2.9110963643802856
our,6.jpg,7.513156377107057,4.680116852351586,0.5804868538006673,52.398834959270964,12.496919712097164,0.7985306570183197,12.77863112411577
our,7.jpg,7.552259099880529,5.002904016332888,0.5240283078670562,52.154001694103435,13.836325829635962,0.8438651387452005,22.495011578555403
our,8.jpg,7.607667551192207,5.223549427316763,0.5636028497085316,54.50646336548302,14.486731007271667,0.7654271514100477,66.4955516333653
our,9.jpg,7.60009421317223,4.109791434166583,0.5690254391071485,53.04320009730993,11.972184638156685,0.8027813908642465,9.31534913690058
our,10.jpg,7.493154990481438,5.656177021438058,0.47357148537659677,52.48334365072136,15.150230122172687,0.7147613547125007,78.4163656722314
our,11.jpg,7.627157384266327,4.621484260526491,0.6170507182306646,52.987644025731676,12.686069323890578,0.7976294837378015,6.8052203053368805
our,12.jpg,7.616082161452451,5.907019804932858,0.5686784121113183,53.12793318191569,15.526869154904828,0.7983202035805701,17.997400268406327
our,13.jpg,7.6127243042866075,5.584699266889481,0.5198603676244313,52.696716463056035,15.06416003941146,0.7905468258453485,18.83270128594422
our,14.jpg,7.627367408874007,5.206809573703874,0.5534144598112928,52.81346903555185,14.54816900260053,0.805449299728166,13.335178938235817
our,15.jpg,7.603991392527078,5.03428027628214,0.5442283369477917,52.795363677001355,14.778088699087586,0.8253451185748677,20.34532054598845
our,16.jpg,7.632935037823724,4.04217139036521,0.6219873231664164,52.430119997391515,11.897462245805235,0.7745251524977168,8.79038420261762
our,17.jpg,7.541034754852267,5.5319048311804915,0.6517621918079826,53.63285763808461,14.154258249677218,0.8095757562720876,16.80555846781279
our,18.jpg,7.635961730589285,5.490801304502035,0.586406993606903,51.78634800974534,14.462872039531266,0.7621331156788491,13.778348672683702
our,19.jpg,7.521169747467465,5.36980376392595,0.5336198257556279,54.46313348829984,14.093294695151219,0.8366370338329874,2.3596481156725084
our,20.jpg,7.5959195055898245,5.04069013205325,0.6671623459957463,51.26199430404094,13.697920197205416,0.7960920722787502,5.780968408996101
our,Average,7.569020915402509,5.271274966609164,0.569201692294646,53.01353276938433,14.240526904438246,0.7259406246237291,17.300245134187477
our,StdDev,0.06048088180176095,0.7104329735315138,0.05530975879058386,0.9462842835051737,1.4812663001234747,0.14737588890316242,19.90164631170549
