Method,Image,Entropy,AG,VIF,Variance,SF,CC,QCV
PSFusion,1.jpg,7.489995107826854,8.219319310687112,0.45245302113402525,48.46635950330838,22.586785575695707,0.3778657877917569,9.916633220700787
PSFusion,2.jpg,7.4294807002594245,9.097612895300559,0.42235307588746684,44.81925120206875,22.184553829851783,0.4377460821645862,23.668682657094365
PSFusion,3.jpg,7.1429371823740375,5.979726569091686,0.5110389824822039,43.56801950007429,14.404652988287546,0.4821283083108117,20.194946888584703
PSFusion,4.jpg,7.687488326995499,8.00453334235007,0.6926210373240604,56.99700963869356,19.98148456053156,0.6067584120646379,1.7682174452905104
PSFusion,5.jpg,7.8028092308398245,6.257799462886486,0.6300312952178064,61.0589585366442,14.92990172046999,0.7837942016939671,0.8012092750005793
PSFusion,6.jpg,7.4181911868018595,4.653065550024283,0.6424275997366986,55.384564921392176,11.501530872731939,0.8209668291993559,4.822996530744283
PSFusion,7.jpg,7.647535323847945,7.12514721708872,0.6137518264645575,55.98138822165623,18.233540251640285,0.8561624203595176,13.613222624932616
PSFusion,8.jpg,7.620886203258426,7.365575201405879,0.623127578086943,51.91156107118892,18.615210872432993,0.7666772988133533,63.98559190664616
PSFusion,9.jpg,7.703397811805663,6.009341436935517,0.6240955054792335,57.91641354888228,16.152371880319787,0.7972004880027219,3.3448974030493543
PSFusion,10.jpg,7.44372965441993,7.267457507844145,0.4854622504329822,45.56436951144242,19.304412349807208,0.730887819065767,54.44868766864835
PSFusion,11.jpg,7.71042654280942,8.24411559916278,0.6380142240835437,54.027737068712575,21.133311969657253,0.7816704180706033,2.432153178697279
PSFusion,12.jpg,7.810747062871812,8.807615307132249,0.6156497630839407,59.963162966715,21.865468153714957,0.7956338614702446,10.833000635839555
PSFusion,13.jpg,7.68842600178947,8.123200719361948,0.5437965241014425,56.58407985030455,21.338823602548533,0.7957663295346105,11.94347299745354
PSFusion,14.jpg,7.706358691219869,7.77295455095852,0.6096546658190718,55.16396318712056,20.145570120372703,0.8137765752232327,7.457723659876135
PSFusion,15.jpg,7.653648502151949,7.865583499417904,0.5988053569405367,56.732344941341694,20.66457548376505,0.8249895702198606,11.437976680335915
PSFusion,16.jpg,7.700667928222167,6.393643734249665,0.6274928648781019,55.880776655417975,17.033304921137088,0.759050235804742,3.2974920542619937
PSFusion,17.jpg,7.724084295462355,8.285229694829514,0.754470798066809,56.384271823102935,20.562059853953947,0.8246313185962533,11.129874130841177
PSFusion,18.jpg,7.574822207534821,7.0869941469980935,0.5385450344367089,48.8424881857766,17.69269230472535,0.7627346922851974,6.749378841777257
PSFusion,19.jpg,7.481968754499975,6.0809601681933865,0.7094779602272425,53.77306816439653,14.686092510384238,0.8570132838155974,1.6312949808748014
PSFusion,20.jpg,7.317564953771397,5.1122227696963,0.785473215098029,43.6942550567591,12.954032686916372,0.8306523040237865,8.612794688507725
PSFusion,Average,7.587758283438136,7.187604934180742,0.6059371289490703,53.135702177749934,18.298518825447214,0.7353053118255303,13.604512373457855
PSFusion,StdDev,0.17247705749149725,1.2215826382520758,0.09346114833274764,5.416577340810781,3.2644093280145707,0.14196045605359628,16.79063686917871
