Method,Image,Entropy,AG,VIF,Variance,SF,CC,QCV
PIAfusion,01.png,6.501142911145504,4.521488824433791,0.6978559983395587,48.14650207678522,12.231946083142288,0.30335318200136474,0.26719497995554625
PIAfusion,02.png,7.154503408360998,5.95902421140372,0.7703521898297753,52.685510670388446,15.70295618601263,0.49130568483376896,0.5983884373581582
PIAfusion,03.png,6.963679673470849,4.726477801689099,0.7493169320659355,46.58350521461355,13.81048859781023,0.3929836974932881,0.35603675277445007
PIAfusion,04.png,6.960645133887947,5.663826467990027,0.8413328897392879,35.34604464285653,15.145239009683872,0.44308181380149575,1.407649954740052
PIAfusion,05.png,7.221169890187074,10.26187916228335,0.605275947998404,54.3208616932323,24.299257804540254,0.4526159317749081,36.36763053874983
PIAfusion,06.png,6.858590525916606,5.868173842527334,0.7009637022448618,36.1732560447242,12.35792440155775,0.387299929949675,0.3069920091476408
PIAfusion,07.png,7.600615461294128,3.777015672413823,0.7759595776710168,52.36192012086323,10.497533323450655,0.583309176116099,1.5431259266476431
PIAfusion,08.png,6.841974244425591,9.663772719261374,1.0570522977337806,46.178212074739996,24.64022962664759,0.8639811291237512,69.32270682603071
PIAfusion,09.png,7.281125415201259,5.81587338413474,0.6598167877690029,40.36208457699457,13.538631582501926,0.5578887961528466,0.014382393039721377
PIAfusion,10.png,7.156538928678112,6.6037809110462975,0.6003744126791417,40.41203170270573,19.281003946823738,0.5037034137318829,0.5141634101852622
PIAfusion,11.png,7.008524731704668,5.4011715149035675,0.4791060566942486,48.31964049581794,11.918401096213374,0.545249549902041,40.94628691820084
PIAfusion,12.png,6.663476711488016,2.4975056854998265,0.8854713097931538,59.933116816555525,6.667588599048194,0.47161990314879093,0.20283276594346458
PIAfusion,13.png,6.305114224798947,4.233443635358629,0.8512135593015397,19.563837633761793,9.477475393649893,0.36719478626083807,0.5534320305845476
PIAfusion,14.png,7.308237951374874,3.779005087910749,0.935870783547963,44.25587410499077,9.884535064092779,0.8286062041719333,1.4128074252512315
PIAfusion,15.png,7.082972802918666,3.4667821476378795,0.7923357102166231,50.41618302660655,9.837137140146751,0.5621121080421534,0.25254652482868006
PIAfusion,16.png,6.763894531996444,5.0927029031081315,0.7206818885622093,41.07348484855597,13.433037391397578,0.3775682423616376,0.235417210596501
PIAfusion,17.png,7.087947524364899,3.38954826277403,0.7865222312399581,55.53364985797964,8.817937683935657,0.5368415504843644,0.30126244543568903
PIAfusion,18.png,6.81157130321958,4.678743845610263,0.7620258877367514,46.87644622737883,11.794101211330696,0.4704257670106401,0.2831620359415907
PIAfusion,19.png,7.1526424444974595,2.9207476242399744,0.7547920743825298,40.46616292771792,7.253513396838437,0.2806744003653172,0.6628268980438863
PIAfusion,20.png,7.105172763184542,3.0903882550158115,0.7247892905384863,44.44747149986096,7.5787001513566,0.4210375327150376,0.5221541649222747
PIAfusion,21.png,7.317749142212904,6.485629508089006,0.752470534250772,43.05176492702742,14.524372002441142,0.5628639061495188,0.5005914667972794
PIAfusion,22.png,7.070661253340717,2.9820724537905376,0.8333855464101448,35.78370464107347,7.093140191396888,0.35524441980822463,0.4006479097658847
PIAfusion,23.png,7.055898624540336,2.7673274579553495,0.7218755177367207,34.02867148872738,7.0215116273883105,0.3414267067642994,1.1188764815594208
PIAfusion,24.png,7.1141330773897815,2.881765489903486,0.7796255444229598,37.83594415714931,6.892993432342228,0.43041837847406933,0.7559018244814291
PIAfusion,25.png,7.304658781006564,3.602544098441856,0.8250058765720412,43.65070828687566,8.618492495100062,0.3977425730664397,0.4135579251182528
PIAfusion,26.png,7.194671853842879,3.1856353495078564,0.8565596457476141,40.51935950450092,7.493694827457857,0.27505615549733076,0.6258458562138515
PIAfusion,27.png,6.946105424785184,2.997180310358462,0.779859059685471,31.863399674147335,7.066768963856582,0.3811657891780245,0.35546286694806356
PIAfusion,28.png,6.459537560892606,2.090797252079628,0.8032552343899642,29.35135037595305,5.119631458658287,0.2277159813778838,0.15974107841794305
